,filtro,nome_arquivo,ground_truth,qtd_encontrada,margem_erro
903,mean,../dataset/BCCD/JPEGImages/BloodImage_00242.jpg,14,20,0.42857142857142855
904,mean,../dataset/BCCD/JPEGImages/BloodImage_00243.jpg,11,20,0.8181818181818182
905,mean,../dataset/BCCD/JPEGImages/BloodImage_00244.jpg,14,22,0.5714285714285714
906,mean,../dataset/BCCD/JPEGImages/BloodImage_00245.jpg,15,22,0.4666666666666667
907,mean,../dataset/BCCD/JPEGImages/BloodImage_00246.jpg,12,20,0.6666666666666666
908,mean,../dataset/BCCD/JPEGImages/BloodImage_00247.jpg,13,21,0.6153846153846154
909,mean,../dataset/BCCD/JPEGImages/BloodImage_00248.jpg,11,17,0.5454545454545454
910,mean,../dataset/BCCD/JPEGImages/BloodImage_00251.jpg,8,18,1.25
911,mean,../dataset/BCCD/JPEGImages/BloodImage_00252.jpg,9,16,0.7777777777777778
912,mean,../dataset/BCCD/JPEGImages/BloodImage_00253.jpg,9,18,1.0
913,mean,../dataset/BCCD/JPEGImages/BloodImage_00254.jpg,9,12,0.3333333333333333
914,mean,../dataset/BCCD/JPEGImages/BloodImage_00255.jpg,11,20,0.8181818181818182
915,mean,../dataset/BCCD/JPEGImages/BloodImage_00256.jpg,5,20,3.0
916,mean,../dataset/BCCD/JPEGImages/BloodImage_00257.jpg,7,19,1.7142857142857142
917,mean,../dataset/BCCD/JPEGImages/BloodImage_00259.jpg,7,15,1.1428571428571428
918,mean,../dataset/BCCD/JPEGImages/BloodImage_00260.jpg,5,22,3.4
919,mean,../dataset/BCCD/JPEGImages/BloodImage_00261.jpg,8,20,1.5
920,mean,../dataset/BCCD/JPEGImages/BloodImage_00262.jpg,9,15,0.6666666666666666
921,mean,../dataset/BCCD/JPEGImages/BloodImage_00263.jpg,12,18,0.5
922,mean,../dataset/BCCD/JPEGImages/BloodImage_00264.jpg,13,19,0.46153846153846156
923,mean,../dataset/BCCD/JPEGImages/BloodImage_00265.jpg,10,19,0.9
924,mean,../dataset/BCCD/JPEGImages/BloodImage_00266.jpg,12,15,0.25
925,mean,../dataset/BCCD/JPEGImages/BloodImage_00269.jpg,8,15,0.875
926,mean,../dataset/BCCD/JPEGImages/BloodImage_00270.jpg,3,17,4.666666666666667
927,mean,../dataset/BCCD/JPEGImages/BloodImage_00271.jpg,11,16,0.45454545454545453
928,mean,../dataset/BCCD/JPEGImages/BloodImage_00272.jpg,13,21,0.6153846153846154
929,mean,../dataset/BCCD/JPEGImages/BloodImage_00273.jpg,12,17,0.4166666666666667
930,mean,../dataset/BCCD/JPEGImages/BloodImage_00274.jpg,6,13,1.1666666666666667
931,mean,../dataset/BCCD/JPEGImages/BloodImage_00275.jpg,14,20,0.42857142857142855
932,mean,../dataset/BCCD/JPEGImages/BloodImage_00276.jpg,12,16,0.3333333333333333
933,mean,../dataset/BCCD/JPEGImages/BloodImage_00277.jpg,13,19,0.46153846153846156
934,mean,../dataset/BCCD/JPEGImages/BloodImage_00278.jpg,12,15,0.25
935,mean,../dataset/BCCD/JPEGImages/BloodImage_00279.jpg,13,20,0.5384615384615384
936,mean,../dataset/BCCD/JPEGImages/BloodImage_00281.jpg,10,8,-0.2
937,mean,../dataset/BCCD/JPEGImages/BloodImage_00282.jpg,14,17,0.21428571428571427
938,mean,../dataset/BCCD/JPEGImages/BloodImage_00283.jpg,12,19,0.5833333333333334
939,mean,../dataset/BCCD/JPEGImages/BloodImage_00284.jpg,10,15,0.5
940,mean,../dataset/BCCD/JPEGImages/BloodImage_00285.jpg,11,18,0.6363636363636364
941,mean,../dataset/BCCD/JPEGImages/BloodImage_00287.jpg,14,22,0.5714285714285714
942,mean,../dataset/BCCD/JPEGImages/BloodImage_00288.jpg,18,22,0.2222222222222222
943,mean,../dataset/BCCD/JPEGImages/BloodImage_00289.jpg,10,21,1.1
944,mean,../dataset/BCCD/JPEGImages/BloodImage_00290.jpg,11,21,0.9090909090909091
945,mean,../dataset/BCCD/JPEGImages/BloodImage_00291.jpg,9,22,1.4444444444444444
946,mean,../dataset/BCCD/JPEGImages/BloodImage_00292.jpg,13,22,0.6923076923076923
947,mean,../dataset/BCCD/JPEGImages/BloodImage_00293.jpg,10,15,0.5
948,mean,../dataset/BCCD/JPEGImages/BloodImage_00294.jpg,10,20,1.0
949,mean,../dataset/BCCD/JPEGImages/BloodImage_00295.jpg,11,16,0.45454545454545453
950,mean,../dataset/BCCD/JPEGImages/BloodImage_00296.jpg,12,18,0.5
951,mean,../dataset/BCCD/JPEGImages/BloodImage_00297.jpg,9,18,1.0
952,mean,../dataset/BCCD/JPEGImages/BloodImage_00298.jpg,9,18,1.0
953,mean,../dataset/BCCD/JPEGImages/BloodImage_00299.jpg,8,19,1.375
954,mean,../dataset/BCCD/JPEGImages/BloodImage_00300.jpg,13,19,0.46153846153846156
955,mean,../dataset/BCCD/JPEGImages/BloodImage_00301.jpg,13,21,0.6153846153846154
956,mean,../dataset/BCCD/JPEGImages/BloodImage_00302.jpg,12,12,0.0
957,mean,../dataset/BCCD/JPEGImages/BloodImage_00304.jpg,11,16,0.45454545454545453
958,mean,../dataset/BCCD/JPEGImages/BloodImage_00305.jpg,13,17,0.3076923076923077
959,mean,../dataset/BCCD/JPEGImages/BloodImage_00307.jpg,12,14,0.16666666666666666
960,mean,../dataset/BCCD/JPEGImages/BloodImage_00308.jpg,11,16,0.45454545454545453
961,mean,../dataset/BCCD/JPEGImages/BloodImage_00309.jpg,12,20,0.6666666666666666
962,mean,../dataset/BCCD/JPEGImages/BloodImage_00310.jpg,11,16,0.45454545454545453
963,mean,../dataset/BCCD/JPEGImages/BloodImage_00311.jpg,8,15,0.875
964,mean,../dataset/BCCD/JPEGImages/BloodImage_00312.jpg,7,15,1.1428571428571428
965,mean,../dataset/BCCD/JPEGImages/BloodImage_00313.jpg,10,15,0.5
966,mean,../dataset/BCCD/JPEGImages/BloodImage_00314.jpg,10,17,0.7
967,mean,../dataset/BCCD/JPEGImages/BloodImage_00315.jpg,10,12,0.2
968,mean,../dataset/BCCD/JPEGImages/BloodImage_00317.jpg,13,21,0.6153846153846154
969,mean,../dataset/BCCD/JPEGImages/BloodImage_00318.jpg,11,16,0.45454545454545453
970,mean,../dataset/BCCD/JPEGImages/BloodImage_00319.jpg,10,19,0.9
971,mean,../dataset/BCCD/JPEGImages/BloodImage_00320.jpg,11,16,0.45454545454545453
972,mean,../dataset/BCCD/JPEGImages/BloodImage_00323.jpg,5,21,3.2
973,mean,../dataset/BCCD/JPEGImages/BloodImage_00324.jpg,11,18,0.6363636363636364
974,mean,../dataset/BCCD/JPEGImages/BloodImage_00325.jpg,11,19,0.7272727272727273
975,mean,../dataset/BCCD/JPEGImages/BloodImage_00326.jpg,10,19,0.9
976,mean,../dataset/BCCD/JPEGImages/BloodImage_00331.jpg,14,24,0.7142857142857143
977,mean,../dataset/BCCD/JPEGImages/BloodImage_00332.jpg,9,24,1.6666666666666667
978,mean,../dataset/BCCD/JPEGImages/BloodImage_00333.jpg,14,20,0.42857142857142855
979,mean,../dataset/BCCD/JPEGImages/BloodImage_00334.jpg,10,19,0.9
980,mean,../dataset/BCCD/JPEGImages/BloodImage_00335.jpg,11,19,0.7272727272727273
981,mean,../dataset/BCCD/JPEGImages/BloodImage_00336.jpg,10,16,0.6
982,mean,../dataset/BCCD/JPEGImages/BloodImage_00337.jpg,13,17,0.3076923076923077
983,mean,../dataset/BCCD/JPEGImages/BloodImage_00338.jpg,13,17,0.3076923076923077
984,mean,../dataset/BCCD/JPEGImages/BloodImage_00339.jpg,15,23,0.5333333333333333
985,mean,../dataset/BCCD/JPEGImages/BloodImage_00340.jpg,11,15,0.36363636363636365
986,mean,../dataset/BCCD/JPEGImages/BloodImage_00341.jpg,9,19,1.1111111111111112
987,mean,../dataset/BCCD/JPEGImages/BloodImage_00342.jpg,8,16,1.0
988,mean,../dataset/BCCD/JPEGImages/BloodImage_00343.jpg,9,17,0.8888888888888888
989,mean,../dataset/BCCD/JPEGImages/BloodImage_00344.jpg,12,17,0.4166666666666667
990,mean,../dataset/BCCD/JPEGImages/BloodImage_00345.jpg,12,19,0.5833333333333334
991,mean,../dataset/BCCD/JPEGImages/BloodImage_00346.jpg,13,18,0.38461538461538464
992,mean,../dataset/BCCD/JPEGImages/BloodImage_00347.jpg,18,20,0.1111111111111111
993,mean,../dataset/BCCD/JPEGImages/BloodImage_00348.jpg,14,18,0.2857142857142857
994,mean,../dataset/BCCD/JPEGImages/BloodImage_00349.jpg,13,17,0.3076923076923077
995,mean,../dataset/BCCD/JPEGImages/BloodImage_00351.jpg,14,18,0.2857142857142857
996,mean,../dataset/BCCD/JPEGImages/BloodImage_00352.jpg,12,19,0.5833333333333334
997,mean,../dataset/BCCD/JPEGImages/BloodImage_00353.jpg,13,21,0.6153846153846154
998,mean,../dataset/BCCD/JPEGImages/BloodImage_00354.jpg,15,20,0.3333333333333333
999,mean,../dataset/BCCD/JPEGImages/BloodImage_00355.jpg,14,20,0.42857142857142855
1000,mean,../dataset/BCCD/JPEGImages/BloodImage_00356.jpg,16,20,0.25
1001,mean,../dataset/BCCD/JPEGImages/BloodImage_00357.jpg,13,20,0.5384615384615384
1002,mean,../dataset/BCCD/JPEGImages/BloodImage_00359.jpg,14,23,0.6428571428571429
1003,mean,../dataset/BCCD/JPEGImages/BloodImage_00360.jpg,11,17,0.5454545454545454
1004,mean,../dataset/BCCD/JPEGImages/BloodImage_00361.jpg,14,17,0.21428571428571427
1005,mean,../dataset/BCCD/JPEGImages/BloodImage_00362.jpg,11,17,0.5454545454545454
1006,mean,../dataset/BCCD/JPEGImages/BloodImage_00364.jpg,14,18,0.2857142857142857
1007,mean,../dataset/BCCD/JPEGImages/BloodImage_00365.jpg,12,17,0.4166666666666667
1008,mean,../dataset/BCCD/JPEGImages/BloodImage_00366.jpg,14,17,0.21428571428571427
1009,mean,../dataset/BCCD/JPEGImages/BloodImage_00367.jpg,14,15,0.07142857142857142
1010,mean,../dataset/BCCD/JPEGImages/BloodImage_00368.jpg,13,23,0.7692307692307693
1011,mean,../dataset/BCCD/JPEGImages/BloodImage_00369.jpg,17,21,0.23529411764705882
1012,mean,../dataset/BCCD/JPEGImages/BloodImage_00370.jpg,14,20,0.42857142857142855
1013,mean,../dataset/BCCD/JPEGImages/BloodImage_00371.jpg,12,17,0.4166666666666667
1014,mean,../dataset/BCCD/JPEGImages/BloodImage_00372.jpg,12,15,0.25
1015,mean,../dataset/BCCD/JPEGImages/BloodImage_00374.jpg,9,16,0.7777777777777778
1016,mean,../dataset/BCCD/JPEGImages/BloodImage_00375.jpg,12,18,0.5
1017,mean,../dataset/BCCD/JPEGImages/BloodImage_00376.jpg,10,19,0.9
1018,mean,../dataset/BCCD/JPEGImages/BloodImage_00377.jpg,13,16,0.23076923076923078
1019,mean,../dataset/BCCD/JPEGImages/BloodImage_00378.jpg,15,20,0.3333333333333333
1020,mean,../dataset/BCCD/JPEGImages/BloodImage_00379.jpg,18,21,0.16666666666666666
1021,mean,../dataset/BCCD/JPEGImages/BloodImage_00381.jpg,15,22,0.4666666666666667
1022,mean,../dataset/BCCD/JPEGImages/BloodImage_00382.jpg,13,22,0.6923076923076923
1023,mean,../dataset/BCCD/JPEGImages/BloodImage_00383.jpg,8,14,0.75
1024,mean,../dataset/BCCD/JPEGImages/BloodImage_00384.jpg,10,15,0.5
1025,mean,../dataset/BCCD/JPEGImages/BloodImage_00385.jpg,14,17,0.21428571428571427
1026,mean,../dataset/BCCD/JPEGImages/BloodImage_00386.jpg,14,17,0.21428571428571427
1027,mean,../dataset/BCCD/JPEGImages/BloodImage_00387.jpg,10,12,0.2
1028,mean,../dataset/BCCD/JPEGImages/BloodImage_00388.jpg,10,10,0.0
1029,mean,../dataset/BCCD/JPEGImages/BloodImage_00389.jpg,5,6,0.2
1030,mean,../dataset/BCCD/JPEGImages/BloodImage_00390.jpg,10,10,0.0
1031,mean,../dataset/BCCD/JPEGImages/BloodImage_00391.jpg,14,16,0.14285714285714285
1032,mean,../dataset/BCCD/JPEGImages/BloodImage_00392.jpg,14,18,0.2857142857142857
1033,mean,../dataset/BCCD/JPEGImages/BloodImage_00393.jpg,11,14,0.2727272727272727
1034,mean,../dataset/BCCD/JPEGImages/BloodImage_00395.jpg,14,17,0.21428571428571427
1035,mean,../dataset/BCCD/JPEGImages/BloodImage_00396.jpg,17,24,0.4117647058823529
1036,mean,../dataset/BCCD/JPEGImages/BloodImage_00397.jpg,17,20,0.17647058823529413
1037,mean,../dataset/BCCD/JPEGImages/BloodImage_00398.jpg,14,17,0.21428571428571427
1038,mean,../dataset/BCCD/JPEGImages/BloodImage_00400.jpg,12,18,0.5
1039,mean,../dataset/BCCD/JPEGImages/BloodImage_00402.jpg,13,21,0.6153846153846154
1040,mean,../dataset/BCCD/JPEGImages/BloodImage_00403.jpg,15,17,0.13333333333333333
1041,mean,../dataset/BCCD/JPEGImages/BloodImage_00404.jpg,13,18,0.38461538461538464
1042,mean,../dataset/BCCD/JPEGImages/BloodImage_00405.jpg,14,15,0.07142857142857142
1043,mean,../dataset/BCCD/JPEGImages/BloodImage_00407.jpg,15,19,0.26666666666666666
1044,mean,../dataset/BCCD/JPEGImages/BloodImage_00408.jpg,15,20,0.3333333333333333
1045,mean,../dataset/BCCD/JPEGImages/BloodImage_00409.jpg,14,17,0.21428571428571427
1046,mean,../dataset/BCCD/JPEGImages/BloodImage_00410.jpg,13,19,0.46153846153846156
